Date,open,high,low,Close,volume
2017-10-18,26.4267,26.4723,26.3264,26.4267,2201122
2017-10-19,26.4723,26.5698,26.3355,26.3811,1743828
2017-10-20,26.5452,26.5452,26.299,26.4267,1901152
2017-10-23,26.4814,26.4905,26.2625,26.3173,1680982
2017-10-24,26.2717,26.3537,26.2078,26.2443,1391868
2017-10-25,26.454,26.4768,26.1212,26.2169,3316016
2017-10-26,26.1714,26.2625,26.0528,26.1531,2479537
2017-10-27,26.0254,26.2343,25.9981,26.1896,1919039
2017-10-30,26.2808,26.4084,26.2101,26.2443,2620290
2017-10-31,26.3173,26.4632,26.1805,26.4267,1770480
2017-11-01,26.8006,26.9191,26.7185,26.7367,3114738
2017-11-02,26.7823,26.8553,26.6455,26.755,2021618
2017-11-03,26.6091,26.6182,26.372,26.5361,1918377
2017-11-06,26.6091,26.6455,26.5087,26.6364,1998226
2017-11-07,26.5452,26.579,26.3218,26.3902,2034752
2017-11-08,26.2078,26.3264,26.1166,26.2717,2468783
2017-11-09,26.5999,27.1288,26.5756,27.0559,11021269
2017-11-10,26.6638,26.8188,26.5908,26.7641,8388763
2017-11-13,26.1896,26.3264,26.1805,26.3081,9212590
2017-11-14,27.3568,27.9131,27.3295,27.7945,9634549
2017-11-15,27.9769,28.0681,27.8857,27.9951,10866336
2017-11-16,27.8492,28.0225,27.831,27.9404,5246282
2017-11-17,27.9495,28.2961,27.9039,28.2322,6858563
2017-11-20,28.1137,28.2687,28.1046,28.2049,3293306
2017-11-21,28.2049,28.2505,28.1137,28.141,3875082
2017-11-22,28.0981,28.3026,28.0331,28.2561,3096955
2017-11-24,28.4792,28.535,28.4049,28.4327,1603361
2017-11-27,28.4885,28.5071,28.2469,28.3026,2408054
2017-11-28,28.1818,28.4235,28.1539,28.4049,2703923
2017-11-29,28.4235,28.6001,28.4235,28.4606,3001242
2017-11-30,28.6372,28.7395,28.535,28.6093,3589145
2017-12-01,28.6001,28.6744,28.4839,28.5629,3071379
2017-12-04,28.693,28.7767,28.5257,28.5629,3156443
2017-12-05,28.6093,28.7116,28.4363,28.4513,2477763
2017-12-06,28.4792,28.535,28.3212,28.3305,2363672
2017-12-07,28.8417,29.0276,28.7024,28.851,4455134
2017-12-08,28.9997,29.0973,28.9096,29.0183,2398027
2017-12-11,28.9718,29.0834,28.9068,29.0462,2152129
2017-12-12,29.2414,29.3158,29.009,29.0462,2956888
2017-12-13,29.0555,29.2135,29.009,29.1252,2027542
2017-12-14,29.2135,29.2135,29.0183,29.0648,1864681
2017-12-15,28.8231,28.9439,28.7674,28.8789,2670220
2017-12-18,29.2693,29.3065,29.1763,29.2042,1919409
2017-12-19,29.2414,29.3808,29.167,29.2321,2685693
2017-12-20,29.2693,29.325,29.1577,29.1856,2436647
2017-12-21,29.2972,29.6736,29.2786,29.5388,3743231
2017-12-22,29.5295,29.6968,29.5295,29.6132,1969035
2017-12-26,29.4738,29.7247,29.4738,29.6132,1835083
2017-12-27,29.576,29.669,29.4552,29.4738,1529209
2017-12-28,29.6225,29.6875,29.576,29.6782,1646271
2017-12-29,29.6411,29.734,29.5992,29.6504,1327566
2018-01-02,29.892,29.9664,29.7294,29.9292,2414222
2018-01-03,29.734,29.8688,29.6225,29.734,2175597
2018-01-04,29.8641,30.0593,29.8456,30.0314,1779817
2018-01-05,30.1523,30.3196,30.0779,30.2824,1978590
2018-01-08,30.3661,30.4404,30.2359,30.3661,2622473
2018-01-09,30.2359,30.3289,30.143,30.301,1969905
2018-01-10,29.8827,29.892,29.4087,29.418,3677180
2018-01-11,28.7859,29.2414,28.7302,29.2228,3305337
2018-01-12,29.4924,29.6875,29.4552,29.6782,2897405
2018-01-16,29.892,30.0965,29.8827,30.05,3375047
2018-01-17,29.7154,29.7433,29.0741,29.1113,11250120
2018-01-18,29.3343,29.576,29.26,29.3529,6603568
2018-01-19,29.4366,29.5481,29.2693,29.3529,2934436
2018-01-22,29.7247,29.9013,29.7154,29.892,2695030
2018-01-23,30.0129,30.1244,29.8827,30.0407,2320383
2018-01-24,30.2452,30.301,30.0025,30.0872,2318173
2018-01-25,30.4218,30.4404,29.8641,29.9292,2229148
2018-01-26,30.0872,30.1244,29.9571,30.1151,1821352
2018-01-29,29.8641,29.9385,29.7712,29.827,1765218
2018-01-30,29.8734,29.9478,29.7247,29.7991,2195270
2018-01-31,29.8734,30.0193,29.7619,29.9478,2314815
2018-02-01,28.693,28.7209,28.3212,28.6372,6270964
2018-02-02,28.5443,29.5946,28.1818,28.8603,7957442
2018-02-05,27.8472,27.9122,26.9921,27.0571,9407887
2018-02-06,26.7783,27.5962,26.6481,27.5312,10301799
2018-02-07,27.3081,27.6055,27.178,27.3174,6541769
2018-02-08,27.4196,27.4475,26.3879,26.3972,7896914
2018-02-09,26.4623,26.6667,25.9046,26.5273,8580655
2018-02-12,26.5738,26.6481,26.2717,26.4437,4570469
2018-02-13,26.3042,26.3507,26.1741,26.3228,3934722
2018-02-14,26.1369,26.5273,26.0664,26.4623,3748803
2018-02-15,26.6203,26.769,26.4158,26.7225,2871849
2018-02-16,26.8712,27.1872,26.8619,26.9363,3070768
2018-02-20,26.8991,26.9316,26.5646,26.6296,3431661
2018-02-21,26.7504,26.7876,26.2485,26.2578,3938129
2018-02-22,26.2578,26.4901,26.2392,26.36,2286715
2018-02-23,26.7876,26.9595,26.6574,26.9177,2769327
2018-02-26,27.0199,27.1213,26.8749,27.0757,1928288
2018-02-27,26.7504,26.8619,26.5552,26.5645,2300276
2018-02-28,26.5459,26.6296,26.3135,26.3135,2196143
2018-03-01,26.2764,26.3321,25.8023,25.9417,4278261
2018-03-02,25.9046,26.0905,25.728,26.0719,2914174
2018-03-05,26.0347,26.4437,26.0254,26.36,2496775
2018-03-06,26.6296,26.6613,26.4901,26.5459,1846577
2018-03-07,26.7411,26.7968,26.453,26.611,2890194
2018-03-08,26.8991,27.0199,26.8248,26.9177,2733436
2018-03-09,26.8062,27.0106,26.6807,26.9921,1577951
2018-03-12,26.9642,27.0478,26.8805,26.9921,1743992
2018-03-13,26.6946,26.8062,26.5598,26.6203,3968986
2018-03-14,26.8155,26.8294,26.5223,26.7132,2403170
2018-03-15,26.4808,26.6574,26.3507,26.4344,2897304
2018-03-16,26.4808,26.6389,26.4204,26.4901,3102173
2018-03-19,26.5459,26.5645,26.1695,26.2857,2488255
2018-03-20,26.1276,26.1834,25.8953,25.9603,2543350
2018-03-21,26.1369,26.36,26.0005,26.1834,3730242
2018-03-22,25.6071,25.7094,25.4119,25.4305,4927344
2018-03-23,25.9789,26.0533,25.477,25.477,3845907
2018-03-26,25.9417,25.9743,25.5281,25.886,2961026
2018-03-27,25.951,26.0068,25.5235,25.6443,3592541
2018-03-28,25.57,25.951,25.5142,25.7187,3483611
2018-03-29,25.9789,26.0068,25.6648,25.8581,2770576
2018-04-02,25.8302,25.8488,25.3354,25.4863,2672636
2018-04-03,25.635,25.7977,25.471,25.728,2301920
2018-04-04,25.9325,26.3414,25.9046,26.3135,3145782
2018-04-05,26.6203,26.8526,26.5459,26.7504,3313342
2018-04-06,26.9921,27.0738,26.7132,26.7876,3569069
2018-04-09,27.1408,27.1826,26.8898,26.9084,2303448
2018-04-10,27.2895,27.48,27.2244,27.336,2866908
2018-04-11,27.5126,27.6055,27.3174,27.336,2852116
2018-04-12,27.559,27.7217,27.5404,27.6427,2063622
2018-04-13,27.717,27.7449,27.5813,27.6706,2216540
2018-04-16,27.7263,27.9215,27.6473,27.8844,2638124
2018-04-17,27.8286,27.8658,27.7078,27.7263,2756722
2018-04-18,27.717,27.7961,27.5962,27.6427,4698216
2018-04-19,27.6241,27.6799,27.3174,27.3824,2811046
2018-04-20,27.6892,27.8193,27.5404,27.6427,5931852
2018-04-23,27.7542,28.0703,27.7263,27.9494,2881536
2018-04-24,27.7914,27.8983,27.6017,27.7356,3123327
2018-04-25,27.4103,27.5219,27.2616,27.494,2407863
2018-04-26,27.7449,27.8797,27.6365,27.8193,2363001
2018-04-27,27.1872,27.4754,27.1222,27.4289,3732711
2018-04-30,27.4196,27.5126,27.3267,27.336,2676564
2018-05-01,27.2058,27.2151,26.9316,27.0757,1943638
2018-05-02,27.2616,27.3638,27.0106,27.0664,2638778
2018-05-03,26.8433,27.0013,26.6203,26.9456,3243217
2018-05-04,26.6667,26.8712,26.6389,26.8155,3179495
2018-05-07,26.8898,27.0106,26.7132,26.8062,2245660
2018-05-08,26.5552,26.5552,26.3693,26.5459,3777322
2018-05-09,26.8433,26.8712,26.6203,26.769,3179310
2018-05-10,26.6389,26.7783,26.518,26.7504,2769882
2018-05-11,26.9735,27.0106,26.7272,26.7411,2623472
2018-05-14,26.5831,26.6203,26.2903,26.3693,3889353
2018-05-15,25.2539,25.2911,25.0309,25.1331,7718014
2018-05-16,25.0123,25.0773,24.6684,24.7241,7044965
2018-05-17,24.7706,24.8914,24.6684,24.7334,4696265
2018-05-18,24.436,24.6079,24.3709,24.5475,5969184
2018-05-21,24.752,24.7985,24.5847,24.6684,2928683
2018-05-22,25.0773,25.1859,24.9844,25.0402,5456499
2018-05-23,24.9472,25.003,24.6219,24.7148,5612294
2018-05-24,24.5754,24.594,24.3895,24.4453,5631708
2018-05-25,24.3245,24.3895,24.185,24.3152,2916658
2018-05-29,23.9805,24.1571,23.9341,24.0828,3776169
2018-05-30,24.3616,24.3988,24.185,24.3245,3434509
2018-05-31,24.1386,24.1664,23.8597,24.1014,4255598
2018-06-01,24.2873,24.4639,24.2501,24.3988,3237355
2018-06-04,24.6962,24.8078,24.5289,24.5475,4038235
2018-06-05,24.5754,24.594,24.343,24.3895,2966049
2018-06-06,24.6033,24.6777,24.5507,24.6498,6358216
2018-06-07,24.8684,24.8684,24.4502,24.4891,7730294
2018-06-08,24.5863,24.6301,24.4599,24.5183,3457387
2018-06-11,24.7225,24.7711,24.6155,24.6544,3022665
2018-06-12,24.6641,24.6641,24.5183,24.5669,4215230
2018-06-13,24.3043,24.3238,24.0028,24.0125,7663087
2018-06-14,24.3821,24.4891,24.2362,24.2946,4100688
2018-06-15,23.9347,24.1001,23.8666,24.0612,4800565
2018-06-18,23.8472,23.9542,23.7791,23.818,4341589
2018-06-19,23.6041,23.9153,23.5943,23.8375,4042417
2018-06-20,24.1292,24.1487,23.8472,23.9153,3551050
2018-06-21,23.8375,23.8959,23.7433,23.7986,2490404
2018-06-22,24.1292,24.2654,24.1001,24.1876,3069706
2018-06-25,23.8958,23.9736,23.7986,23.8666,3486668
2018-06-26,23.6527,23.711,23.4582,23.643,3623443
2018-06-27,23.4679,23.6721,23.3804,23.3804,4280027
2018-06-28,23.4582,23.6332,23.3998,23.5749,2504222
2018-06-29,23.536,23.7791,23.5068,23.643,3101416
2018-07-02,23.4776,23.6235,23.429,23.5749,2829178
2018-07-03,23.8569,24.0125,23.818,23.8861,2453266
2018-07-05,24.3238,24.3675,24.207,24.2946,3497195
2018-07-06,24.6447,24.771,24.6058,24.6252,3839005
2018-07-09,24.5572,24.6252,24.4016,24.5085,3230275
2018-07-10,24.4405,24.5474,24.4113,24.528,2394649
2018-07-11,23.9639,24.0612,23.5846,23.6235,5211067
2018-07-12,23.6819,23.711,23.6041,23.6916,3112436
2018-07-13,23.5165,23.5652,23.4047,23.4971,4652111
2018-07-16,23.4193,23.6041,23.3901,23.5554,3123423
2018-07-17,23.2345,23.3415,23.1664,23.2248,3738847
2018-07-18,23.1187,23.1518,22.9427,23.0302,5658106
2018-07-19,22.6898,22.8455,22.6315,22.6412,6667103
2018-07-20,22.5926,22.9038,22.5926,22.8066,7245260
2018-07-23,22.9427,23.0108,22.826,22.8552,2822472
2018-07-24,22.9524,23.0497,22.7871,23.0302,4110621
2018-07-25,22.7677,22.933,22.612,22.8552,7912062
2018-07-26,22.9038,22.9524,22.7385,22.826,5004901
2018-07-27,23.215,23.3123,23.0983,23.1567,3903068
2018-07-30,23.322,24.2848,23.2053,24.207,12973992
2018-07-31,23.9931,24.0806,23.8375,23.8764,4194410
2018-08-01,23.8764,23.8764,23.6721,23.7597,2910264
2018-08-02,23.3706,23.3901,23.1956,23.3415,4496356
2018-08-03,23.4971,23.7791,23.4582,23.6819,4428663
2018-08-06,23.6624,23.8083,23.6041,23.6721,3017764
2018-08-07,23.8472,23.8861,23.6916,23.7305,2492592
2018-08-08,23.7694,23.7888,23.6332,23.7013,1819562
2018-08-09,23.536,23.5943,23.4701,23.5652,3106291
2018-08-10,22.9427,23.0789,22.8455,23.0497,5330304
2018-08-13,22.8357,22.9524,22.7385,22.826,4238703
2018-08-14,22.6315,22.6607,22.4662,22.5342,5253955
2018-08-15,22.048,22.1355,21.8534,22.1063,7332458
2018-08-16,22.0771,22.3495,22.0528,22.223,5969085
2018-08-17,22.0285,22.2086,21.9702,22.1549,3668889
2018-08-20,22.1647,22.3981,22.1404,22.3203,4401419
2018-08-21,22.4078,22.612,22.33,22.5342,3847500
2018-08-22,22.5731,22.5731,22.3786,22.5051,3851284
2018-08-23,22.4078,22.4224,22.1744,22.2133,3479667
2018-08-24,22.3008,22.3203,22.1793,22.2036,3678730
2018-08-27,22.3203,22.4856,22.3008,22.4662,3454222
2018-08-28,22.2619,22.3786,22.2327,22.2522,3859393
2018-08-29,21.9799,22.3932,21.9409,22.3495,6044631
2018-08-30,21.6784,21.727,21.2553,21.2796,8710715
2018-08-31,21.2407,21.2407,20.9198,21.017,19188592
2018-09-04,20.6961,20.769,20.5502,20.6669,10116019
2018-09-05,20.7642,20.9101,20.6183,20.7155,14944450
2018-09-06,21.0365,21.0851,20.7447,20.9003,8063169
2018-09-07,20.9976,21.0462,20.8225,20.8614,5507262
2018-09-10,21.2796,21.2796,21.0073,21.0559,5252967
2018-09-11,20.9879,21.2213,20.9101,21.2018,5356627
2018-09-12,21.0268,21.3963,21.0268,21.338,5850918
2018-09-13,21.6687,21.7221,21.5811,21.6589,6053360
2018-09-14,21.5617,21.6492,21.3994,21.62,5723489
2018-09-17,21.6395,21.8583,21.6141,21.7465,4784809
2018-09-18,21.7951,21.9896,21.7562,21.9313,4854448
2018-09-19,21.7465,21.9799,21.727,21.9215,4760802
2018-09-20,21.9896,22.0382,21.8583,21.9993,5967589
2018-09-21,21.8923,22.223,21.8729,22.1841,6747928
2018-09-24,22.2036,22.2425,21.9896,22.0285,4871036
2018-09-25,21.8826,21.9993,21.8534,21.9215,11630812
2018-09-26,21.5714,21.7756,21.5326,21.5909,10800134
2018-09-27,21.7854,21.9021,21.6054,21.6395,6600070
2018-09-28,21.1824,21.2505,21.0754,21.1046,6906972
2018-10-01,21.0851,21.124,20.7739,20.842,12410177
2018-10-02,20.5113,20.6183,20.4335,20.5308,17379947
2018-10-03,20.8906,20.9781,20.6183,20.6766,13561671
2018-10-04,20.7447,20.8225,20.6086,20.6183,13923612
2018-10-05,20.6086,20.6183,20.4335,20.5016,11323044
2018-10-08,19.9083,19.9472,19.6555,19.8013,14052468
2018-10-09,19.4318,19.5144,19.2762,19.2956,8900085
2018-10-10,19.8889,19.9229,19.529,19.529,8821850
2018-10-11,19.7916,19.8082,19.3053,19.4026,8837831
2018-10-12,19.6457,19.6457,19.2373,19.4415,8675899
2018-10-15,19.6555,19.9667,19.6214,19.8013,8126981
2018-10-16,19.8402,19.8986,19.6749,19.7916,6357739
2018-10-17,19.5096,19.7673,19.4901,19.636,7465394
2018-10-18,19.5582,19.625,19.3053,19.3637,6308101
2018-10-19,19.4123,19.7089,19.3929,19.6457,6267013
2018-10-22,19.354,19.4026,19.033,19.0525,7390258
2018-10-23,18.8969,18.926,18.5662,18.8288,10464032
2018-10-24,18.8969,18.9066,18.362,18.3717,7839311
2018-10-25,18.4009,18.5176,18.3425,18.3911,7652395
2018-10-26,18.2452,18.255,17.9438,18.1091,8748620
2018-10-29,18.5856,18.6489,18.1237,18.2744,7036940
2018-10-30,18.323,18.4592,18.1869,18.3425,7392473
2018-10-31,18.43,18.5176,18.3085,18.4106,6976911
2018-11-01,19.1595,19.2762,19.0525,19.2567,6416811
2018-11-02,19.2275,19.2567,18.8725,18.9163,10616514
2018-11-05,19.1108,19.2859,19.0136,19.1692,5577665
2018-11-06,18.8093,18.8191,18.5467,18.6051,8453551
2018-11-07,18.9552,19.033,18.8045,18.9747,12454450
2018-11-08,18.7802,18.8969,18.4884,18.5662,7163746
2018-11-09,18.255,18.3911,18.0896,18.2744,6041759
2018-11-12,18.1285,18.3425,18.0702,18.0799,6524848
2018-11-13,19.5485,19.918,19.4269,19.529,11543828
2018-11-14,20.2973,20.2973,19.6263,19.8111,14130992
2018-11-15,19.2567,19.3297,19.0816,19.3248,10265945
2018-11-16,19.1303,19.2713,18.9844,19.0622,6532378
2018-11-19,19.4512,19.5339,19.1789,19.2859,8167608
2018-11-20,19.4123,19.4512,18.8722,18.9747,8520636
2018-11-21,19.51,19.65,19.43,19.52,7544661
2018-11-23,19.9,19.97,19.68,19.72,5448270
2018-11-26,20.46,21.09,20.42,20.91,16211270
2018-11-27,21.04,21.39,20.96,21.24,15333758
2018-11-28,21.73,21.73,21.32,21.69,12939455
2018-11-29,21.31,21.44,21.23,21.31,8642708
2018-11-30,21.64,21.73,21.385,21.49,8275200
2018-12-03,21.5,21.5,21.18,21.26,6918534
2018-12-04,21.15,21.2,20.565,20.72,7870071
2018-12-06,20.73,20.77,20.33,20.75,7955194
2018-12-07,20.78,21.0,20.4,20.48,7508791
2018-12-10,20.3,20.31,19.89,20.14,8529579
2018-12-11,20.59,20.66,20.04,20.11,8807660
2018-12-12,20.56,20.65,20.4,20.44,8724339
2018-12-13,20.37,20.425,19.95,20.09,7939814
2018-12-14,19.99,20.18,19.9,20.12,7582488
2018-12-17,20.34,20.35,19.88,20.01,9965087
2018-12-18,20.01,20.07,19.755,19.84,8344461
2018-12-19,20.07,20.25,19.68,19.8,10357705
2018-12-20,20.2,20.35,19.8,20.0,11927461
2018-12-21,19.96,20.045,19.26,19.35,20478153
2018-12-24,19.44,19.48,19.0147,19.17,5303999
2018-12-26,19.18,19.57,18.94,19.56,9169447
2018-12-27,19.12,19.31,18.85,19.3,8466852
2018-12-28,19.63,19.65,19.46,19.51,8564994
2018-12-31,19.39,19.5,19.115,19.28,6924848
2019-01-02,19.3,19.79,19.19,19.72,5106866
2019-01-03,19.75,19.815,19.55,19.64,5659128
2019-01-04,19.87,20.07,19.83,20.03,5868316
2019-01-07,20.0,20.24,19.92,20.18,5996059
2019-01-08,19.85,19.9066,19.61,19.72,5844960
2019-01-09,19.36,19.58,19.205,19.51,5354310
2019-01-10,19.52,19.73,19.48,19.58,4408036
2019-01-11,19.49,19.82,19.4233,19.7,6235631
2019-01-14,19.28,19.35,19.12,19.28,6084824
2019-01-15,18.97,19.14,18.9202,19.04,4845051
2019-01-16,19.02,19.2,18.99,19.11,4211710
2019-01-17,19.0,19.24,18.98,19.19,4374819
2019-01-18,19.2,19.4,19.2,19.3,5476786
2019-01-22,19.21,19.2572,19.125,19.18,4847180
2019-01-23,19.49,19.685,19.47,19.51,4609956
2019-01-24,18.97,18.99,18.51,18.56,8141163
2019-01-25,18.09,18.14,17.86,17.97,10691918
2019-01-28,17.9,17.98,17.78,17.86,9255026
2019-01-29,17.95,17.98,17.7,17.76,5637532
2019-01-30,17.9,17.98,17.765,17.97,5634312
2019-01-31,18.15,18.29,18.0201,18.24,6403493
2019-02-01,18.04,18.24,18.0299,18.21,4915026
2019-02-04,17.98,18.11,17.9,18.05,4809175
2019-02-05,18.26,18.31,18.19,18.25,3373469
2019-02-06,18.51,18.6105,18.365,18.39,5584836
2019-02-07,18.245,18.29,18.01,18.05,4330981
2019-02-08,17.91,18.07,17.84,18.04,3847913
2019-02-11,18.19,18.2,18.07,18.12,3322197
2019-02-12,18.06,18.106,17.91,17.97,4833262
2019-02-13,18.01,18.09,17.9,17.93,4095914
2019-02-14,17.8,18.01,17.79,17.94,4574820
2019-02-15,18.13,18.27,18.06,18.26,5955910
2019-02-19,18.23,18.5166,18.2,18.44,4839200
2019-02-20,18.53,18.62,18.43,18.51,4700254
2019-02-21,18.29,18.44,18.21,18.28,3886994
2019-02-22,18.53,18.62,18.42,18.45,3426877
2019-02-25,18.48,18.495,18.1618,18.2,4276053
2019-02-26,18.06,18.13,17.99,17.99,5360431
2019-02-27,17.99,18.03,17.72,17.83,4699719
2019-02-28,17.85,17.91,17.79,17.85,4310575
2019-03-01,17.95,18.03,17.56,17.6,5938750
2019-03-04,17.4,17.44,17.05,17.07,11262427
2019-03-05,17.56,17.66,17.44,17.51,9537421
2019-03-06,17.82,17.82,17.52,17.64,6603960
2019-03-07,17.7,17.79,17.52,17.69,4086282
2019-03-08,17.86,17.91,17.69,17.83,4983400
2019-03-11,17.91,18.24,17.86,18.19,4792089
2019-03-12,18.1,18.27,18.05,18.16,3867827
2019-03-13,18.37,18.46,18.195,18.42,6049111
2019-03-14,18.6,18.645,18.53,18.59,3807149
2019-03-15,18.9,19.06,18.8501,19.04,6516926
2019-03-18,19.07,19.11,18.94,19.09,2958555
2019-03-19,19.29,19.33,19.17,19.23,3800314
2019-03-20,19.25,19.4,19.14,19.27,5852492
2019-03-21,19.27,19.28,19.0,19.11,6842302
2019-03-22,19.13,19.19,18.8935,18.94,9118803
2019-03-25,18.89,18.97,18.515,18.59,6215915
2019-03-26,18.8,18.9065,18.74,18.88,4653114
2019-03-27,18.76,18.78,18.54,18.59,3537086
2019-03-28,18.41,18.43,18.04,18.13,3990514
2019-03-29,18.07,18.19,17.965,18.18,4047439
2019-04-01,18.56,18.68,18.46,18.6,4132485
2019-04-02,18.47,18.59,18.4345,18.56,3178185
2019-04-03,18.8,18.92,18.795,18.88,3666475
2019-04-04,18.79,18.9376,18.78,18.87,2840861
2019-04-05,18.31,18.4,18.23,18.35,4058907
2019-04-08,18.39,18.4,18.22,18.35,2847102
2019-04-09,18.36,18.38,18.27,18.29,2397468
2019-04-10,18.3,18.35,18.23,18.25,3560990
2019-04-11,18.2,18.22,18.0,18.08,4566853
2019-04-12,18.33,18.43,18.31,18.34,3342782
2019-04-15,18.52,18.67,18.45,18.61,3600077
2019-04-16,18.77,18.78,18.55,18.59,2780513
2019-04-17,18.69,18.7859,18.61,18.71,3501123
2019-04-18,18.56,18.58,18.44,18.515,2492351
2019-04-22,18.51,18.527,18.38,18.41,1968943
2019-04-23,18.48,18.49,18.21,18.31,3361790
2019-04-24,18.11,18.15,17.95,17.97,3905374
2019-04-25,17.9,18.0019,17.82,17.96,2426004
2019-04-26,18.27,18.37,18.2,18.37,2936946
2019-04-29,18.49,18.56,18.43,18.52,2420754
2019-04-30,18.48,18.585,18.355,18.52,2475110
2019-05-01,18.56,18.56,18.34,18.44,2783705
2019-05-02,18.44,18.461,18.3,18.4,3310567
2019-05-03,18.3,18.46,18.3,18.46,2709769
